SK_ID_CURR,TARGET
396418,0.1
396420,0.06
396426,0.08
396428,0.04
396434,0.16
396435,0.04
396437,0.1
396442,0.06
396444,0.02
396449,0.04
396453,0.02
396464,0.04
396474,0.0
396483,0.0
396496,0.18
396501,0.1
396505,0.02
396506,0.0
396512,0.02
396513,0.16
396518,0.04
396530,0.14
396542,0.12
396549,0.04
396553,0.12
396555,0.26
396557,0.12
396562,0.22
396566,0.0
396588,0.36
396589,0.2
396590,0.18
396597,0.02
396602,0.02
396609,0.32
396614,0.22
396617,0.16
396620,0.08
396625,0.22
396638,0.06
396640,0.12
396646,0.14
396648,0.0
396653,0.12
396663,0.06
396668,0.06
396670,0.04
396678,0.14
396681,0.06
396698,0.04
396699,0.18
396710,0.0
396713,0.18
396729,0.08
396732,0.06
396735,0.24
396752,0.08
396754,0.08
396761,0.04
396769,0.08
396777,0.06
396789,0.18
396790,0.02
396792,0.04
396824,0.02
396829,0.02
396830,0.02
396844,0.12
396849,0.06
396855,0.38
396864,0.22
396865,0.08
396866,0.0
396883,0.08
396889,0.04
396893,0.04
396900,0.04
396904,0.08
396912,0.04
396916,0.02
396922,0.02
396926,0.02
396928,0.06
396931,0.06
396944,0.04
396949,0.04
396952,0.22
396979,0.08
396984,0.02
396986,0.04
396992,0.02
396995,0.34
397014,0.04
397025,0.04
397046,0.12
397047,0.1
397051,0.0
397052,0.12
397058,0.02
397071,0.0
397081,0.02
397084,0.06
397086,0.12
397088,0.02
397090,0.18
397093,0.06
397106,0.12
397109,0.2
397110,0.08
397118,0.22
397119,0.06
397120,0.04
397127,0.08
397128,0.02
397129,0.06
397132,0.04
397138,0.0
397139,0.18
397146,0.06
397148,0.2
397149,0.1
397166,0.04
397167,0.18
397168,0.02
397171,0.02
397178,0.06
397185,0.02
397191,0.1
397195,0.14
397197,0.08
397198,0.02
397211,0.02
397213,0.08
397216,0.02
397219,0.08
397226,0.0
397241,0.0
397249,0.18
397261,0.06
397265,0.04
397281,0.08
397304,0.04
397306,0.02
397325,0.08
397327,0.06
397345,0.16
397360,0.06
397378,0.06
397383,0.04
397384,0.0
397399,0.06
397415,0.06
397433,0.04
397444,0.14
397452,0.12
397458,0.06
397460,0.1
397462,0.02
397464,0.04
397466,0.34
397472,0.0
397474,0.02
397476,0.06
397482,0.2
397492,0.1
397494,0.0
397501,0.14
397507,0.22
397512,0.16
397513,0.06
397517,0.0
397533,0.06
397549,0.22
397560,0.08
397562,0.02
397570,0.24
397575,0.06
397584,0.0
397585,0.04
397593,0.02
397609,0.1
397615,0.0
397630,0.08
397631,0.06
397633,0.08
397641,0.02
397664,0.0
397668,0.04
397674,0.02
397679,0.08
397681,0.04
397694,0.02
397695,0.06
397707,0.2
397713,0.06
397714,0.16
397715,0.0
397724,0.02
397726,0.18
397729,0.08
397739,0.02
397741,0.0
397759,0.12
397761,0.04
397767,0.08
397776,0.1
397782,0.2
397785,0.02
397789,0.04
397793,0.12
397794,0.16
397804,0.0
397815,0.0
397816,0.1
397825,0.14
397857,0.14
397861,0.02
397890,0.02
397891,0.12
397900,0.1
397903,0.02
397911,0.04
397925,0.06
397928,0.02
397954,0.1
397955,0.0
397962,0.1
397971,0.14
397975,0.1
397984,0.16
397989,0.0
397993,0.08
398004,0.04
398032,0.36
398038,0.0
398043,0.04
398046,0.04
398051,0.08
398061,0.06
398082,0.0
398086,0.0
398087,0.0
398088,0.1
398093,0.02
398103,0.02
398106,0.24
398109,0.08
398110,0.02
398113,0.04
398116,0.14
398132,0.02
398135,0.14
398138,0.0
398159,0.02
398163,0.1
398165,0.1
398166,0.0
398173,0.04
398179,0.1
398181,0.1
398189,0.02
398196,0.0
398206,0.08
398208,0.08
398220,0.22
398231,0.02
398234,0.14
398239,0.18
398254,0.06
398260,0.0
398261,0.0
398269,0.14
398274,0.06
398279,0.08
398280,0.02
398292,0.26
398293,0.06
398295,0.06
398329,0.04
398337,0.04
398344,0.04
398347,0.08
398348,0.18
398352,0.14
398355,0.1
398360,0.08
398363,0.0
398368,0.04
398373,0.16
398377,0.04
398384,0.14
398389,0.04
398394,0.16
398397,0.02
398400,0.06
398409,0.16
398429,0.1
398432,0.02
398444,0.12
398446,0.26
398456,0.04
398461,0.06
398473,0.12
398480,0.06
398481,0.04
398485,0.06
398488,0.22
398500,0.12
398520,0.08
398524,0.06
398534,0.04
398554,0.0
398572,0.02
398580,0.0
398586,0.04
398592,0.12
398606,0.02
398619,0.06
398621,0.02
398625,0.1
398645,0.02
398652,0.18
398656,0.04
398661,0.12
398667,0.0
398669,0.0
398676,0.14
398690,0.02
398699,0.1
398715,0.04
398718,0.02
398721,0.04
398729,0.08
398737,0.04
398738,0.04
398752,0.18
398757,0.04
398759,0.08
398764,0.12
398771,0.0
398773,0.08
398775,0.08
398779,0.08
398791,0.22
398807,0.12
398811,0.04
398814,0.04
398817,0.0
398829,0.04
398830,0.02
398838,0.04
398839,0.04
398841,0.04
398850,0.0
398852,0.04
398858,0.08
398859,0.18
398862,0.0
398870,0.06
398875,0.06
398902,0.04
398910,0.02
398919,0.06
398929,0.08
398935,0.1
398940,0.0
398953,0.06
398956,0.02
398963,0.08
398966,0.0
398967,0.18
398968,0.04
398974,0.12
398976,0.08
398982,0.06
398993,0.1
399011,0.14
399016,0.04
399017,0.06
399020,0.04
399047,0.24
399053,0.3
399056,0.04
399061,0.06
399066,0.22
399074,0.14
399086,0.04
399088,0.14
399091,0.02
399092,0.04
399093,0.02
399100,0.06
399124,0.08
399131,0.2
399142,0.06
399149,0.0
399158,0.1
399160,0.06
399167,0.04
399169,0.02
399171,0.0
399174,0.0
399178,0.16
399179,0.24
399184,0.06
399185,0.02
399186,0.06
399191,0.04
399192,0.02
399195,0.3
399212,0.12
399221,0.1
399223,0.14
399230,0.1
399246,0.04
399260,0.04
399261,0.1
399266,0.1
399289,0.02
399293,0.02
399299,0.02
399306,0.04
399321,0.02
399328,0.0
399344,0.0
399352,0.06
399358,0.06
399374,0.04
399382,0.14
399385,0.02
399388,0.04
399399,0.0
399410,0.02
399417,0.02
399423,0.06
399427,0.0
399429,0.08
399435,0.06
399439,0.02
399451,0.04
399454,0.04
399458,0.12
399468,0.02
399477,0.02
399483,0.18
399493,0.0
399494,0.08
399499,0.04
399503,0.02
399510,0.16
399511,0.06
399525,0.04
399528,0.08
399533,0.04
399538,0.12
399551,0.08
399568,0.14
399571,0.14
399585,0.02
399589,0.02
399595,0.0
399598,0.02
399605,0.02
399616,0.16
399617,0.02
399622,0.02
399627,0.02
399635,0.04
399639,0.28
399641,0.08
399643,0.02
399659,0.0
399667,0.1
399683,0.08
399702,0.08
399706,0.14
399720,0.0
399727,0.06
399730,0.1
399734,0.12
399751,0.02
399754,0.04
399759,0.1
399768,0.02
399770,0.1
399781,0.08
399786,0.04
399799,0.04
399811,0.0
399813,0.02
399820,0.1
399832,0.06
399851,0.1
399853,0.02
399855,0.02
399860,0.12
399876,0.14
399877,0.06
399881,0.18
399882,0.1
399903,0.08
399906,0.06
399912,0.1
399915,0.12
399921,0.02
399935,0.08
399936,0.18
399938,0.06
399939,0.06
399940,0.02
399949,0.02
399953,0.02
399959,0.22
399968,0.02
399969,0.0
399972,0.1
399974,0.0
399976,0.02
399979,0.02
399988,0.1
399994,0.08
399996,0.1
399997,0.14
400000,0.1
400004,0.0
400011,0.02
400014,0.16
400015,0.08
400017,0.04
400046,0.16
400063,0.16
400065,0.02
400069,0.04
400075,0.0
400088,0.0
400091,0.04
400105,0.06
400108,0.14
400113,0.02
400119,0.1
400123,0.08
400127,0.06
400136,0.02
400137,0.16
400138,0.1
400158,0.2
400172,0.16
400174,0.1
400224,0.02
400229,0.08
400236,0.04
400240,0.02
400249,0.12
400258,0.14
400268,0.02
400272,0.04
400284,0.0
400292,0.02
400295,0.16
400308,0.0
400314,0.1
400315,0.06
400331,0.14
400332,0.0
400339,0.02
400342,0.02
400361,0.12
400363,0.06
400365,0.04
400374,0.12
400379,0.0
400382,0.02
400416,0.1
400422,0.12
400436,0.14
400460,0.0
400462,0.16
400468,0.1
400482,0.04
400489,0.12
400490,0.08
400501,0.06
400519,0.18
400525,0.36
400526,0.04
400529,0.1
400540,0.16
400543,0.18
400545,0.02
400556,0.12
400572,0.06
400584,0.02
400589,0.08
400593,0.2
400597,0.08
400616,0.2
400642,0.12
400643,0.04
400649,0.02
400672,0.04
400685,0.02
400693,0.12
400695,0.18
400701,0.04
400720,0.04
400741,0.2
400745,0.06
400750,0.04
400779,0.1
400784,0.08
400792,0.08
400800,0.02
400811,0.04
400813,0.18
400820,0.02
400830,0.06
400833,0.0
400834,0.02
400841,0.08
400855,0.06
400856,0.1
400860,0.02
400866,0.04
400869,0.06
400870,0.2
400880,0.06
400882,0.0
400915,0.02
400921,0.1
400923,0.1
400925,0.04
400936,0.02
400943,0.24
400962,0.02
400963,0.1
400967,0.02
400970,0.1
400975,0.04
400981,0.06
400983,0.1
400987,0.06
400988,0.02
400994,0.12
400998,0.14
401002,0.1
401003,0.02
401005,0.04
401007,0.18
401022,0.1
401029,0.18
401035,0.02
401036,0.08
401040,0.0
401045,0.04
401053,0.04
401065,0.06
401067,0.06
401069,0.08
401073,0.12
401074,0.18
401078,0.04
401082,0.18
401086,0.02
401092,0.04
401097,0.0
401098,0.02
401099,0.08
401100,0.18
401107,0.16
401119,0.14
401120,0.08
401137,0.04
401142,0.14
401162,0.02
401163,0.1
401172,0.04
401179,0.08
401182,0.02
401184,0.14
401190,0.08
401207,0.1
401210,0.02
401220,0.04
401225,0.08
401230,0.1
401240,0.16
401246,0.02
401256,0.1
401273,0.08
401274,0.06
401287,0.02
401292,0.08
401305,0.16
401310,0.02
401311,0.1
401321,0.0
401332,0.14
401338,0.04
401345,0.1
401368,0.04
401375,0.28
401378,0.02
401379,0.02
401395,0.06
401403,0.06
401406,0.02
401415,0.02
401424,0.06
401425,0.02
401428,0.04
401430,0.06
401436,0.0
401440,0.04
401443,0.06
401447,0.0
401448,0.02
401450,0.06
401459,0.04
401462,0.06
401470,0.16
401479,0.06
401481,0.0
401486,0.06
401496,0.0
401497,0.08
401502,0.06
401508,0.0
401513,0.04
401517,0.26
401519,0.02
401533,0.18
401536,0.2
401547,0.02
401581,0.14
401582,0.12
401586,0.0
401593,0.16
401603,0.06
401621,0.1
401625,0.06
401635,0.1
401646,0.04
401649,0.02
401660,0.04
401668,0.24
401686,0.0
401706,0.06
401712,0.08
401721,0.06
401725,0.16
401730,0.28
401741,0.02
401743,0.0
401748,0.04
401751,0.06
401770,0.06
401791,0.02
401792,0.06
401808,0.02
401816,0.06
401820,0.08
401821,0.02
401828,0.06
401830,0.22
401832,0.02
401839,0.18
401852,0.04
401868,0.12
401876,0.04
401879,0.3
401882,0.02
401894,0.02
401899,0.14
401901,0.12
401913,0.04
401919,0.0
401920,0.08
401923,0.0
401924,0.1
401932,0.06
401942,0.1
401949,0.06
401950,0.12
401951,0.06
401952,0.1
401971,0.14
401972,0.08
401973,0.02
401974,0.08
401983,0.16
401984,0.1
401988,0.04
401989,0.2
401990,0.02
402024,0.04
402029,0.02
402030,0.14
402041,0.04
402042,0.06
402043,0.0
402052,0.16
402053,0.02
402054,0.02
402057,0.16
402067,0.14
402068,0.0
402069,0.02
402070,0.08
402071,0.0
402073,0.02
402074,0.06
402075,0.16
402076,0.0
402077,0.0
402078,0.22
402079,0.08
402080,0.02
402081,0.0
402082,0.0
402089,0.26
402090,0.14
402091,0.08
402092,0.02
402094,0.06
402095,0.04
402096,0.0
402109,0.22
402151,0.04
402152,0.0
402153,0.0
402155,0.02
402201,0.06
402210,0.16
402212,0.22
402218,0.14
402227,0.06
402234,0.04
402236,0.06
402242,0.16
402243,0.02
402244,0.36
402245,0.06
402250,0.0
402251,0.04
402254,0.12
402255,0.16
402256,0.1
402257,0.18
402258,0.08
402259,0.1
402260,0.04
402261,0.2
402262,0.1
402263,0.04
402264,0.02
402265,0.06
402266,0.1
402267,0.08
402268,0.0
402270,0.02
402271,0.08
402272,0.06
402273,0.04
402274,0.16
402275,0.02
402276,0.0
402277,0.04
402278,0.0
402279,0.16
402280,0.02
402362,0.12
402363,0.02
402364,0.14
402370,0.02
402376,0.06
402381,0.16
402384,0.06
402389,0.08
402414,0.08
402416,0.04
402417,0.0
402420,0.04
402426,0.0
402436,0.24
402444,0.12
402447,0.02
402449,0.04
402454,0.04
402458,0.06
402460,0.1
402466,0.0
402475,0.08
402498,0.14
402502,0.02
402505,0.06
402509,0.16
402513,0.1
402517,0.0
402519,0.2
402522,0.04
402523,0.06
402525,0.1
402528,0.18
402534,0.08
402536,0.06
402542,0.04
402548,0.14
402552,0.02
402559,0.12
402563,0.02
402568,0.04
402573,0.04
402574,0.02
402575,0.1
402577,0.04
402602,0.02
402603,0.22
402604,0.02
402614,0.06
402615,0.08
402616,0.04
402617,0.08
402618,0.06
402619,0.02
402639,0.0
402640,0.0
402641,0.3
402642,0.0
402643,0.0
402644,0.2
402645,0.06
402649,0.02
402650,0.2
402653,0.1
402654,0.04
402655,0.18
402656,0.16
402657,0.02
402658,0.02
402659,0.02
402662,0.0
402696,0.02
402705,0.04
402707,0.04
402708,0.08
402709,0.12
402729,0.08
402730,0.22
402732,0.1
402739,0.12
402740,0.02
402741,0.08
402744,0.2
402745,0.34
402746,0.06
402772,0.16
402773,0.18
402774,0.02
402780,0.02
402781,0.1
402782,0.24
402790,0.04
402803,0.04
402808,0.06
402809,0.0
402810,0.2
402811,0.14
402815,0.04
402820,0.14
402821,0.16
402822,0.0
402824,0.06
402825,0.04
402870,0.04
402875,0.0
402924,0.02
402925,0.04
402926,0.02
402927,0.02
402928,0.02
402929,0.0
402930,0.14
402931,0.02
402932,0.06
402933,0.04
402940,0.02
402953,0.08
402954,0.14
402955,0.16
402956,0.04
402957,0.06
402970,0.04
402973,0.04
402974,0.02
402975,0.12
402976,0.04
402977,0.04
402978,0.06
402979,0.1
402980,0.22
402981,0.06
402982,0.06
402993,0.06
402994,0.0
403099,0.02
403137,0.0
403138,0.08
403165,0.02
403192,0.18
403214,0.08
403223,0.0
403238,0.0
403244,0.22
403246,0.04
403252,0.14
403254,0.04
403255,0.06
403259,0.04
403262,0.08
403277,0.04
403280,0.0
403281,0.0
403287,0.04
403315,0.06
403318,0.06
403319,0.02
403327,0.08
403331,0.04
403342,0.2
403349,0.04
403353,0.02
403364,0.04
403369,0.02
403373,0.14
403376,0.04
403378,0.04
403384,0.22
403385,0.04
403386,0.0
403388,0.04
403396,0.0
403398,0.04
403404,0.02
403410,0.02
403414,0.04
403417,0.14
403422,0.04
403424,0.1
403438,0.06
403451,0.04
403452,0.14
403453,0.06
403454,0.04
403455,0.06
403464,0.02
403465,0.08
403466,0.02
403500,0.12
403501,0.04
403524,0.24
403525,0.18
403526,0.02
403527,0.06
403542,0.16
403543,0.12
403549,0.0
403550,0.02
403551,0.14
403552,0.1
403553,0.02
403554,0.12
403558,0.02
403559,0.04
403560,0.38
403561,0.22
403562,0.0
403564,0.04
403565,0.12
403566,0.0
403600,0.02
403602,0.06
403603,0.0
403662,0.02
403685,0.02
403686,0.02
403687,0.04
403688,0.08
403689,0.36
403690,0.16
403691,0.08
403692,0.12
403696,0.0
403697,0.14
403698,0.0
403699,0.14
403701,0.14
403702,0.0
403703,0.04
403704,0.12
403705,0.0
403712,0.02
403713,0.0
403714,0.12
403715,0.0
403718,0.06
403722,0.26
403723,0.02
403724,0.08
403725,0.08
403726,0.02
403764,0.08
403765,0.06
403766,0.08
403770,0.54
403771,0.04
403772,0.26
403795,0.14
403799,0.06
403800,0.0
403801,0.02
403802,0.16
403803,0.2
403811,0.04
403814,0.02
403815,0.06
403816,0.02
403817,0.04
403818,0.14
403820,0.0
403821,0.1
403822,0.16
403823,0.0
403824,0.04
403825,0.0
403826,0.02
403828,0.06
403834,0.04
403836,0.12
403837,0.14
403838,0.06
403839,0.08
403873,0.04
403876,0.0
403902,0.06
403918,0.02
403922,0.12
403928,0.34
403929,0.06
403931,0.02
403932,0.04
403933,0.02
403935,0.02
403936,0.1
403937,0.04
403938,0.12
403943,0.02
403944,0.06
403945,0.02
403946,0.1
403948,0.04
403951,0.1
403955,0.06
403956,0.08
403957,0.2
403958,0.1
403960,0.1
403961,0.04
403962,0.18
403963,0.08
403964,0.2
403965,0.16
403966,0.08
403967,0.1
403968,0.18
403969,0.12
403970,0.04
403971,0.06
403972,0.2
403973,0.18
403974,0.3
403975,0.04
403976,0.08
403977,0.04
403978,0.22
403979,0.06
403980,0.44
403981,0.04
403982,0.0
404062,0.06
404067,0.0
404070,0.04
404079,0.02
404084,0.02
404108,0.1
404112,0.02
404118,0.06
404121,0.12
404122,0.08
404126,0.12
404140,0.0
404152,0.02
404156,0.12
404158,0.24
404160,0.0
404172,0.04
404174,0.02
404180,0.02
404186,0.1
404190,0.1
404192,0.02
404206,0.06
404207,0.28
404213,0.06
404216,0.08
404220,0.0
404227,0.16
404235,0.04
404247,0.1
404259,0.0
404266,0.0
404267,0.08
404274,0.3
404276,0.2
404277,0.02
404278,0.06
404279,0.02
404280,0.0
404287,0.22
404288,0.18
404289,0.0
404290,0.28
404291,0.06
404293,0.14
404302,0.0
404303,0.04
404304,0.06
404307,0.08
404308,0.06
404309,0.1
404310,0.12
404311,0.22
404312,0.16
404323,0.02
404324,0.08
404325,0.12
404326,0.02
404327,0.14
404328,0.0
404329,0.0
404330,0.12
404331,0.12
404335,0.06
404336,0.06
404337,0.14
404364,0.04
404379,0.1
404380,0.34
404381,0.24
404382,0.04
404385,0.02
404390,0.06
404391,0.02
404392,0.16
404393,0.02
404396,0.0
404400,0.04
404401,0.0
404402,0.08
404403,0.16
404404,0.0
404405,0.2
404406,0.1
404437,0.14
404439,0.08
404461,0.1
404462,0.2
404464,0.0
404468,0.28
404469,0.08
404470,0.08
404471,0.0
404472,0.08
404473,0.04
404474,0.04
404475,0.0
404477,0.0
404478,0.0
404554,0.02
404555,0.14
404556,0.08
404557,0.04
404569,0.06
404571,0.08
404585,0.08
404586,0.04
404592,0.24
404595,0.16
404596,0.16
404597,0.22
404603,0.2
404606,0.06
404607,0.16
404608,0.04
404609,0.02
404620,0.02
404689,0.02
404708,0.1
404734,0.16
404771,0.06
404806,0.02
404818,0.04
404850,0.02
404870,0.0
404923,0.04
404934,0.08
404938,0.02
404954,0.0
404957,0.14
404963,0.12
404964,0.0
404969,0.14
404970,0.0
404979,0.02
404997,0.08
404998,0.12
405009,0.14
405016,0.0
405018,0.04
405035,0.1
405036,0.0
405038,0.06
405047,0.06
405055,0.04
405060,0.06
405066,0.02
405081,0.06
405084,0.26
405089,0.1
405098,0.16
405100,0.06
405114,0.06
405118,0.1
405119,0.22
405120,0.02
405121,0.06
405124,0.1
405125,0.12
405132,0.08
405179,0.0
405193,0.0
405194,0.18
405195,0.04
405206,0.06
405207,0.12
405211,0.02
405215,0.0
405217,0.22
405219,0.12
405220,0.06
405231,0.08
405232,0.06
405291,0.04
405316,0.06
405317,0.1
405318,0.04
405319,0.02
405320,0.02
405325,0.0
405326,0.0
405333,0.06
405334,0.32
405349,0.16
405351,0.12
405353,0.02
405354,0.32
405361,0.04
405362,0.02
405363,0.16
405364,0.14
405365,0.1
405366,0.1
405372,0.12
405397,0.02
405402,0.14
405409,0.06
405410,0.26
405411,0.06
405412,0.02
405435,0.02
405436,0.14
405438,0.08
405442,0.06
405443,0.32
405444,0.06
405445,0.0
405446,0.16
405468,0.0
405489,0.08
405490,0.04
405498,0.04
405509,0.0
405510,0.04
405511,0.16
405512,0.12
405517,0.08
405518,0.04
405523,0.0
405544,0.02
405546,0.06
405552,0.18
405583,0.0
405592,0.1
405599,0.08
405602,0.04
405607,0.02
405613,0.22
405620,0.1
405624,0.12
405625,0.06
405626,0.1
405632,0.04
405633,0.08
405637,0.02
405640,0.02
405642,0.1
405646,0.04
405647,0.0
405650,0.44
405653,0.18
405654,0.04
405660,0.02
405666,0.06
405667,0.02
405668,0.0
405669,0.08
405671,0.06
405672,0.06
405673,0.04
405674,0.08
405675,0.04
405676,0.02
405677,0.02
405679,0.06
405680,0.18
405682,0.1
405683,0.06
405684,0.12
405685,0.3
405687,0.02
405689,0.02
405690,0.02
405691,0.12
405692,0.08
405693,0.06
405695,0.06
405696,0.0
405697,0.0
405698,0.04
405699,0.02
405700,0.06
405701,0.12
405702,0.46
405761,0.1
405765,0.04
405769,0.06
405784,0.02
405811,0.04
405814,0.06
405816,0.06
405818,0.0
405821,0.04
405822,0.02
405838,0.02
405841,0.08
405846,0.06
405855,0.08
405857,0.0
405858,0.2
405860,0.04
405861,0.1
405871,0.02
405879,0.04
405880,0.08
405886,0.02
405901,0.08
405904,0.18
405905,0.0
405906,0.06
405927,0.0
405930,0.12
405944,0.02
405946,0.02
405954,0.18
405963,0.06
405964,0.02
405965,0.02
405966,0.12
405970,0.0
405971,0.02
405992,0.04
405996,0.06
405999,0.08
406002,0.02
406003,0.04
406004,0.0
406005,0.0
406006,0.16
406007,0.14
406008,0.24
406028,0.08
406029,0.02
406043,0.08
406044,0.02
406045,0.12
406046,0.22
406048,0.02
406050,0.02
406051,0.06
406052,0.08
406053,0.08
406077,0.02
406082,0.1
406083,0.18
406084,0.1
406098,0.04
406099,0.04
406100,0.14
406113,0.24
406114,0.1
406115,0.3
406116,0.12
406117,0.0
406127,0.06
406128,0.04
406129,0.08
406132,0.1
406133,0.02
406134,0.04
406135,0.14
406136,0.12
406137,0.1
406138,0.12
406139,0.0
406142,0.06
406143,0.14
406175,0.0
406176,0.16
406177,0.1
406194,0.02
406195,0.02
406208,0.06
406210,0.12
406216,0.04
406217,0.14
406227,0.12
406228,0.02
406253,0.08
406254,0.04
406260,0.06
406267,0.2
406269,0.04
406276,0.12
406277,0.04
406279,0.04
406288,0.06
406297,0.18
406308,0.1
406310,0.22
406320,0.04
406336,0.0
406352,0.0
406365,0.1
406369,0.14
406371,0.08
406401,0.08
406408,0.1
406409,0.04
406475,0.3
406492,0.06
406510,0.12
406519,0.04
406565,0.16
406584,0.02
406596,0.04
406598,0.06
406605,0.04
406609,0.04
406610,0.1
406611,0.04
406654,0.08
406670,0.14
406675,0.16
406681,0.08
406682,0.02
406695,0.02
406697,0.12
406712,0.12
406719,0.0
406725,0.26
406734,0.14
406743,0.12
406778,0.0
406784,0.0
406786,0.08
406791,0.0
406792,0.06
406803,0.16
406812,0.04
406813,0.04
406814,0.06
406841,0.04
406842,0.18
406843,0.0
406848,0.14
406861,0.06
406862,0.16
406863,0.04
406864,0.0
406865,0.04
406871,0.2
406872,0.12
406873,0.12
406893,0.08
406919,0.0
406920,0.04
406921,0.12
406923,0.06
406924,0.06
406925,0.02
406926,0.08
406927,0.14
406936,0.04
406937,0.32
406938,0.06
406939,0.04
406940,0.02
406941,0.0
406952,0.04
406953,0.08
406954,0.12
406962,0.04
406963,0.18
406964,0.04
406965,0.06
406966,0.02
406967,0.02
406968,0.22
406969,0.1
406970,0.04
406971,0.06
406972,0.18
406973,0.04
406974,0.1
406975,0.02
406976,0.08
406977,0.0
406985,0.06
406987,0.06
407025,0.12
407031,0.08
407033,0.2
407039,0.12
407041,0.18
407044,0.06
407046,0.1
407053,0.12
407061,0.0
407069,0.02
407070,0.08
407072,0.12
407073,0.02
407081,0.12
407082,0.02
407088,0.0
407091,0.18
407097,0.04
407104,0.24
407105,0.24
407106,0.08
407121,0.0
407128,0.08
407137,0.14
407144,0.02
407145,0.18
407154,0.12
407162,0.0
407164,0.16
407168,0.24
407203,0.08
407210,0.2
407215,0.02
407218,0.04
407228,0.1
407262,0.04
407274,0.14
407280,0.2
407288,0.06
407298,0.04
407299,0.22
407302,0.08
407303,0.12
407305,0.08
407306,0.2
407307,0.16
407313,0.02
407314,0.06
407315,0.0
407316,0.1
407322,0.04
407323,0.0
407324,0.04
407325,0.02
407329,0.1
407330,0.2
407332,0.0
407333,0.18
407334,0.02
407335,0.18
407336,0.04
407337,0.14
407338,0.04
407339,0.0
407340,0.08
407341,0.08
407342,0.02
407343,0.04
407344,0.08
407345,0.04
407346,0.22
407353,0.1
407364,0.04
407365,0.02
407366,0.02
407370,0.0
407373,0.12
407376,0.16
407386,0.04
407388,0.0
407391,0.12
407393,0.04
407427,0.02
407452,0.04
407454,0.04
407457,0.0
407462,0.0
407463,0.06
407468,0.1
407469,0.18
407478,0.12
407482,0.02
407487,0.12
407489,0.3
407498,0.16
407516,0.2
407519,0.0
407528,0.1
407532,0.1
407534,0.24
407543,0.02
407546,0.14
407550,0.02
407555,0.14
407558,0.04
407587,0.0
407588,0.1
407594,0.04
407596,0.0
407598,0.08
407602,0.0
407605,0.16
407613,0.0
407619,0.18
407625,0.0
407627,0.02
407629,0.06
407631,0.06
407633,0.02
407636,0.08
407645,0.26
407648,0.02
407669,0.04
407674,0.0
407675,0.12
407676,0.02
407677,0.12
407678,0.28
407679,0.1
407680,0.06
407681,0.12
407682,0.06
407684,0.22
407692,0.1
407693,0.08
407694,0.02
407695,0.02
407696,0.06
407697,0.26
407698,0.06
407699,0.04
407702,0.06
407703,0.14
407725,0.1
407726,0.22
407729,0.16
407731,0.0
407745,0.06
407749,0.0
407750,0.02
407751,0.1
407752,0.1
407753,0.08
407754,0.14
407755,0.06
407756,0.0
407765,0.0
407766,0.1
407767,0.0
407768,0.0
407773,0.02
407774,0.04
407778,0.1
407779,0.06
407780,0.1
407781,0.06
407782,0.02
407783,0.14
407784,0.04
407825,0.02
407826,0.08
407828,0.2
407829,0.0
407830,0.1
407831,0.02
407832,0.02
407838,0.02
407839,0.04
407840,0.0
407841,0.1
407842,0.12
407855,0.2
407857,0.1
407881,0.08
407882,0.12
407885,0.02
407915,0.04
407916,0.04
407918,0.08
407919,0.14
407920,0.02
407921,0.06
407922,0.02
407927,0.12
407934,0.02
407941,0.06
407942,0.0
407943,0.08
407944,0.02
407946,0.12
407947,0.06
407952,0.0
407955,0.12
407978,0.2
407986,0.04
408003,0.14
408006,0.02
408008,0.04
408015,0.08
408016,0.12
408028,0.26
408035,0.0
408042,0.1
408044,0.2
408052,0.04
408053,0.06
408056,0.02
408068,0.08
408071,0.02
408074,0.02
408085,0.14
408089,0.04
408091,0.06
408098,0.02
408106,0.12
408108,0.28
408116,0.3
408126,0.08
408130,0.06
408135,0.02
408148,0.04
408168,0.1
408170,0.02
408172,0.06
408176,0.0
408181,0.12
408191,0.04
408194,0.02
408213,0.12
408248,0.0
408249,0.04
408250,0.02
408256,0.2
408261,0.08
408262,0.1
408268,0.22
408269,0.06
408273,0.02
408280,0.12
408286,0.06
408347,0.2
408349,0.04
408350,0.04
408351,0.06
408352,0.04
408355,0.0
408356,0.1
408357,0.04
408384,0.04
408385,0.08
408386,0.4
408387,0.02
408388,0.02
408389,0.08
408390,0.02
408391,0.14
408392,0.06
408393,0.04
408398,0.08
408399,0.04
408400,0.06
408405,0.12
408406,0.04
408437,0.04
408459,0.02
408460,0.04
408463,0.06
408467,0.06
408468,0.08
408471,0.0
408477,0.08
408478,0.04
408479,0.1
408481,0.02
408482,0.02
408483,0.04
408484,0.0
408485,0.24
408486,0.02
408489,0.1
408490,0.06
408504,0.06
408506,0.1
408508,0.06
408514,0.0
408515,0.0
408516,0.14
408517,0.08
408518,0.1
408523,0.08
408524,0.02
408525,0.04
408526,0.06
408531,0.04
408579,0.0
408580,0.08
408581,0.04
408599,0.04
408615,0.08
408616,0.06
408617,0.08
408619,0.02
408622,0.12
408624,0.1
408625,0.02
408626,0.04
408627,0.08
408651,0.0
408658,0.04
408659,0.28
408660,0.06
408661,0.02
408662,0.18
408688,0.06
408689,0.22
408690,0.14
408695,0.04
408696,0.02
408701,0.06
408702,0.04
408705,0.02
408728,0.06
408742,0.18
408759,0.12
408766,0.12
408768,0.02
408774,0.08
408775,0.1
408780,0.08
